lr,rv,,,,,,,,,,,,,,,,,,,,,
-0.786185874,0.63209984,,,,,,,,,,,,,,,,,,,,,
0.232559288,0.569467076,,,,,,,,,,,,,,,,,,,,,
0.036764871,0.029315847,,,,,,,,,,,,,,,,,,,,,
0.04840141,0.212316947,,,,,,,,,,,,,,,,,,,,,
0.422069839,0.301263834,,,,,,,,,,,,,,,,,,,,,
0.101674063,0.295281483,,,,,,,,,,,,,,,,,,,,,
0.571549491,0.453091018,,,,,,,,,,,,,,,,,,,,,
0.464251335,0.349792321,,,,,,,,,,,,,,,,,,,,,
0.063501025,0.027313904,,,,,,,,,,,,,,,,,,,,,
-0.300220976,0.214382481,,,,,,,,,,,,,,,,,,,,,
-0.33572387,0.217631918,,,,,,,,,,,,,,,,,,,,,
0.182617688,0.316885361,,,,,,,,,,,,,,,,,,,,,
0.982694123,0.768720364,,,,,,,,,,,,,,,,,,,,,
-0.923370849,0.408361808,,,,,,,,,,,,,,,,,,,,,
-0.060208962,0.029133417,,,,,,,,,,,,,,,,,,,,,
-0.912874579,0.297482649,,,,,,,,,,,,,,,,,,,,,
-0.606950846,0.30188605,,,,,,,,,,,,,,,,,,,,,
0.601587814,0.584729863,,,,,,,,,,,,,,,,,,,,,
-0.066167729,0.511218634,,,,,,,,,,,,,,,,,,,,,
0.100128745,0.436775799,,,,,,,,,,,,,,,,,,,,,
0.072352117,0.007953106,,,,,,,,,,,,,,,,,,,,,
0.266625211,0.326863387,,,,,,,,,,,,,,,,,,,,,
0.211723131,0.413489988,,,,,,,,,,,,,,,,,,,,,
-0.736733712,0.29722052,,,,,,,,,,,,,,,,,,,,,
0.191394465,0.222223483,,,,,,,,,,,,,,,,,,,,,
0.131259981,1.50972273,,,,,,,,,,,,,,,,,,,,,
0.11326292,0.025996851,,,,,,,,,,,,,,,,,,,,,
-0.21414813,0.322804419,,,,,,,,,,,,,,,,,,,,,
0.644623562,0.245697993,,,,,,,,,,,,,,,,,,,,,
-0.264825486,0.274562217,,,,,,,,,,,,,,,,,,,,,
0.413814516,0.361384968,,,,,,,,,,,,,,,,,,,,,
0.637783179,0.312587999,,,,,,,,,,,,,,,,,,,,,
0.0959334,0.009358709,,,,,,,,,,,,,,,,,,,,,
-0.138208506,0.130597616,,,,,,,,,,,,,,,,,,,,,
0.277104743,0.225777726,,,,,,,,,,,,,,,,,,,,,
0.790137506,0.288198277,,,,,,,,,,,,,,,,,,,,,
-0.939590711,0.477928504,,,,,,,,,,,,,,,,,,,,,
-0.173469746,0.314839638,,,,,,,,,,,,,,,,,,,,,
0.098659299,0.012940873,,,,,,,,,,,,,,,,,,,,,
-0.258305817,0.190451093,,,,,,,,,,,,,,,,,,,,,
0.227485241,0.151261984,,,,,,,,,,,,,,,,,,,,,
-0.074008162,0.170243808,,,,,,,,,,,,,,,,,,,,,
-2.355232219,0.817374357,,,,,,,,,,,,,,,,,,,,,
-0.590997408,0.517182357,,,,,,,,,,,,,,,,,,,,,
0.019060499,0.025928148,,,,,,,,,,,,,,,,,,,,,
0.365077973,0.199351906,,,,,,,,,,,,,,,,,,,,,
-0.239007148,0.244974512,,,,,,,,,,,,,,,,,,,,,
-0.991987584,1.100237996,,,,,,,,,,,,,,,,,,,,,
0.593278545,0.385386092,,,,,,,,,,,,,,,,,,,,,
0.133685604,0.38836639,,,,,,,,,,,,,,,,,,,,,
0.177062713,0.074996358,,,,,,,,,,,,,,,,,,,,,
-0.074418946,0.239246815,,,,,,,,,,,,,,,,,,,,,
-0.48142865,0.241446712,,,,,,,,,,,,,,,,,,,,,
-0.898962769,0.317360657,,,,,,,,,,,,,,,,,,,,,
0.183012959,0.27527285,,,,,,,,,,,,,,,,,,,,,
-1.356147405,0.936930692,,,,,,,,,,,,,,,,,,,,,
-0.071741027,0.013295669,,,,,,,,,,,,,,,,,,,,,
0.285726446,0.283055215,,,,,,,,,,,,,,,,,,,,,
-0.216779561,0.31803406,,,,,,,,,,,,,,,,,,,,,
0.248373376,0.265578447,,,,,,,,,,,,,,,,,,,,,
0.415365386,0.700010932,,,,,,,,,,,,,,,,,,,,,
-0.352207684,0.415444464,,,,,,,,,,,,,,,,,,,,,
-0.652068896,0.166974888,,,,,,,,,,,,,,,,,,,,,
-0.121568056,0.250455658,,,,,,,,,,,,,,,,,,,,,
-0.41350076,0.252181228,,,,,,,,,,,,,,,,,,,,,
0.264612479,0.227679074,,,,,,,,,,,,,,,,,,,,,
0.510353026,0.367947175,,,,,,,,,,,,,,,,,,,,,
-0.756175576,0.258634862,,,,,,,,,,,,,,,,,,,,,
-0.073300696,0.007528854,,,,,,,,,,,,,,,,,,,,,
-0.007521059,0.260010466,,,,,,,,,,,,,,,,,,,,,
0.060152639,0.245932345,,,,,,,,,,,,,,,,,,,,,
-0.187155897,0.338666146,,,,,,,,,,,,,,,,,,,,,
-0.156388403,0.086769862,,,,,,,,,,,,,,,,,,,,,
-0.132084213,0.150824298,,,,,,,,,,,,,,,,,,,,,
-0.087838194,0.009263898,,,,,,,,,,,,,,,,,,,,,
-0.125752285,0.15495375,,,,,,,,,,,,,,,,,,,,,
0.533123234,0.199040974,,,,,,,,,,,,,,,,,,,,,
-0.148799741,0.313083751,,,,,,,,,,,,,,,,,,,,,
2.855067322,3.758310807,,,,,,,,,,,,,,,,,,,,,
-0.32936565,0.991093162,,,,,,,,,,,,,,,,,,,,,
-0.008271033,0.02547388,,,,,,,,,,,,,,,,,,,,,
-0.436577343,0.227749764,,,,,,,,,,,,,,,,,,,,,
0.541293242,0.234803851,,,,,,,,,,,,,,,,,,,,,
1.117462671,0.326085644,,,,,,,,,,,,,,,,,,,,,
-0.618356819,0.293401406,,,,,,,,,,,,,,,,,,,,,
0.419333693,0.446813377,,,,,,,,,,,,,,,,,,,,,
-0.112864775,0.022028468,,,,,,,,,,,,,,,,,,,,,
0.098308734,0.293007936,,,,,,,,,,,,,,,,,,,,,
-0.523604389,0.281135228,,,,,,,,,,,,,,,,,,,,,
-0.55578627,0.89290361,,,,,,,,,,,,,,,,,,,,,
-0.281822638,0.400833659,,,,,,,,,,,,,,,,,,,,,
0.189811075,0.371642041,,,,,,,,,,,,,,,,,,,,,
0.057977151,0.028967983,,,,,,,,,,,,,,,,,,,,,
0.379242246,0.212460429,,,,,,,,,,,,,,,,,,,,,
0.345846983,0.17896675,,,,,,,,,,,,,,,,,,,,,
-0.371512922,0.237296261,,,,,,,,,,,,,,,,,,,,,
0.534870644,0.179251899,,,,,,,,,,,,,,,,,,,,,
-0.017326992,0.069419406,,,,,,,,,,,,,,,,,,,,,
-0.008208571,0.050324979,,,,,,,,,,,,,,,,,,,,,
0.098458405,0.141207413,,,,,,,,,,,,,,,,,,,,,
-0.446574045,0.224572651,,,,,,,,,,,,,,,,,,,,,
0.085999475,0.175308949,,,,,,,,,,,,,,,,,,,,,
-0.721388629,0.255649242,,,,,,,,,,,,,,,,,,,,,
-0.044223329,0.039205032,,,,,,,,,,,,,,,,,,,,,
-0.257436025,0.462908177,,,,,,,,,,,,,,,,,,,,,
-0.681381525,0.275285058,,,,,,,,,,,,,,,,,,,,,
0.245275779,0.402172562,,,,,,,,,,,,,,,,,,,,,
1.372238968,0.57759229,,,,,,,,,,,,,,,,,,,,,
-0.018307474,0.814857208,,,,,,,,,,,,,,,,,,,,,
0.12442478,0.084370769,,,,,,,,,,,,,,,,,,,,,
-0.741512295,0.48060612,,,,,,,,,,,,,,,,,,,,,
-0.122584615,0.315127619,,,,,,,,,,,,,,,,,,,,,
0.389354468,0.376570288,,,,,,,,,,,,,,,,,,,,,
-0.260322192,0.497331622,,,,,,,,,,,,,,,,,,,,,
0.532795675,0.599170661,,,,,,,,,,,,,,,,,,,,,
0.030229054,0.020080899,,,,,,,,,,,,,,,,,,,,,
-0.236580153,0.174662872,,,,,,,,,,,,,,,,,,,,,
0.16511493,0.306213724,,,,,,,,,,,,,,,,,,,,,
-0.329583362,0.404407502,,,,,,,,,,,,,,,,,,,,,
-0.152765921,1.027051833,,,,,,,,,,,,,,,,,,,,,
-0.584686255,0.326450279,,,,,,,,,,,,,,,,,,,,,
0.022230662,0.004064955,,,,,,,,,,,,,,,,,,,,,
0.510867413,0.160613649,,,,,,,,,,,,,,,,,,,,,
0.085658633,0.210268736,,,,,,,,,,,,,,,,,,,,,
0.370341863,0.349756187,,,,,,,,,,,,,,,,,,,,,
0.304068521,0.25081879,,,,,,,,,,,,,,,,,,,,,
-0.966688284,0.502003451,,,,,,,,,,,,,,,,,,,,,
-0.043407388,0.010222797,,,,,,,,,,,,,,,,,,,,,
0.649140675,0.19580662,,,,,,,,,,,,,,,,,,,,,
0.207204556,0.191448273,,,,,,,,,,,,,,,,,,,,,
1.585582459,0.711385491,,,,,,,,,,,,,,,,,,,,,
0.955494142,0.649588003,,,,,,,,,,,,,,,,,,,,,
-0.387377193,0.543427599,,,,,,,,,,,,,,,,,,,,,
-0.113903912,0.014257935,,,,,,,,,,,,,,,,,,,,,
0.408375843,0.496605142,,,,,,,,,,,,,,,,,,,,,
0.880906172,0.674749392,,,,,,,,,,,,,,,,,,,,,
-0.037214578,0.542194411,,,,,,,,,,,,,,,,,,,,,
0.284074758,0.773775867,,,,,,,,,,,,,,,,,,,,,
-0.555628371,0.444975958,,,,,,,,,,,,,,,,,,,,,
-0.266946823,0.033432046,,,,,,,,,,,,,,,,,,,,,
-0.419654714,0.238019664,,,,,,,,,,,,,,,,,,,,,
-0.29839935,0.231563751,,,,,,,,,,,,,,,,,,,,,
-0.202126438,0.28844691,,,,,,,,,,,,,,,,,,,,,
-0.116070357,0.325763954,,,,,,,,,,,,,,,,,,,,,
0.187984351,0.292660878,,,,,,,,,,,,,,,,,,,,,
-0.059325311,0.023682485,,,,,,,,,,,,,,,,,,,,,
-0.873265464,0.235098844,,,,,,,,,,,,,,,,,,,,,
-0.01542055,0.271000115,,,,,,,,,,,,,,,,,,,,,
-0.085309524,0.336792456,,,,,,,,,,,,,,,,,,,,,
0.082588004,0.285454279,,,,,,,,,,,,,,,,,,,,,
-0.848176869,0.341194781,,,,,,,,,,,,,,,,,,,,,
-0.051248262,0.03040101,,,,,,,,,,,,,,,,,,,,,
-0.358556439,0.235858726,,,,,,,,,,,,,,,,,,,,,
-0.084553389,0.336316124,,,,,,,,,,,,,,,,,,,,,
-0.063461992,0.204421032,,,,,,,,,,,,,,,,,,,,,
0.699531152,0.288961789,,,,,,,,,,,,,,,,,,,,,
0.546673495,0.829751788,,,,,,,,,,,,,,,,,,,,,
-0.129109707,0.020488213,,,,,,,,,,,,,,,,,,,,,
0.190877914,0.190125636,,,,,,,,,,,,,,,,,,,,,
-0.109937547,0.256243601,,,,,,,,,,,,,,,,,,,,,
-0.130992468,0.238797267,,,,,,,,,,,,,,,,,,,,,
1.719193506,3.318973513,,,,,,,,,,,,,,,,,,,,,
-0.264300363,0.489524381,,,,,,,,,,,,,,,,,,,,,
0.164038061,0.049355494,,,,,,,,,,,,,,,,,,,,,
-0.585674254,0.215638359,,,,,,,,,,,,,,,,,,,,,
0.063944092,0.206944586,,,,,,,,,,,,,,,,,,,,,
0.97747059,0.668212747,,,,,,,,,,,,,,,,,,,,,
0.879670849,0.430014756,,,,,,,,,,,,,,,,,,,,,
-0.403811962,0.210650259,,,,,,,,,,,,,,,,,,,,,
0.042583393,0.016901932,,,,,,,,,,,,,,,,,,,,,
-0.350966405,0.176247372,,,,,,,,,,,,,,,,,,,,,
-0.122907034,0.33787652,,,,,,,,,,,,,,,,,,,,,
-0.385731984,0.171714098,,,,,,,,,,,,,,,,,,,,,
-0.120847018,0.223747327,,,,,,,,,,,,,,,,,,,,,
-0.017915689,0.042352695,,,,,,,,,,,,,,,,,,,,,
-0.047492104,0.005703686,,,,,,,,,,,,,,,,,,,,,
0.390020979,0.09694835,,,,,,,,,,,,,,,,,,,,,
0.787024014,0.518160588,,,,,,,,,,,,,,,,,,,,,
0.384583555,0.260796072,,,,,,,,,,,,,,,,,,,,,
0.403325778,0.240541836,,,,,,,,,,,,,,,,,,,,,
0.100138797,0.441733579,,,,,,,,,,,,,,,,,,,,,
0.041256118,0.016124099,,,,,,,,,,,,,,,,,,,,,
-0.071111582,0.162045982,,,,,,,,,,,,,,,,,,,,,
-0.052707868,0.250301936,,,,,,,,,,,,,,,,,,,,,
0.172076283,0.325854798,,,,,,,,,,,,,,,,,,,,,
-0.292530153,0.430094332,,,,,,,,,,,,,,,,,,,,,
0.247783694,0.213051364,,,,,,,,,,,,,,,,,,,,,
0.085088844,0.023962753,,,,,,,,,,,,,,,,,,,,,
0.048214107,0.201904077,,,,,,,,,,,,,,,,,,,,,
-0.237789287,0.306078482,,,,,,,,,,,,,,,,,,,,,
-0.928474081,0.282641973,,,,,,,,,,,,,,,,,,,,,
-0.113560763,0.225942663,,,,,,,,,,,,,,,,,,,,,
0.15256751,0.19885224,,,,,,,,,,,,,,,,,,,,,
0.134633631,0.04188385,,,,,,,,,,,,,,,,,,,,,
0.090244729,0.178980007,,,,,,,,,,,,,,,,,,,,,
0.446484462,0.157493064,,,,,,,,,,,,,,,,,,,,,
-0.495135717,0.201949055,,,,,,,,,,,,,,,,,,,,,
-0.106230424,0.567438471,,,,,,,,,,,,,,,,,,,,,
-0.599657994,0.201285365,,,,,,,,,,,,,,,,,,,,,
0.075710682,0.012752425,,,,,,,,,,,,,,,,,,,,,
0.312922523,0.170060154,,,,,,,,,,,,,,,,,,,,,
0.261498312,0.201643429,,,,,,,,,,,,,,,,,,,,,
0.269645602,0.255889536,,,,,,,,,,,,,,,,,,,,,
0.270681498,0.319696771,,,,,,,,,,,,,,,,,,,,,
0.817283152,0.313895001,,,,,,,,,,,,,,,,,,,,,
0.091658635,0.019091866,,,,,,,,,,,,,,,,,,,,,
0.544723373,0.255015942,,,,,,,,,,,,,,,,,,,,,
-0.196315244,0.300220671,,,,,,,,,,,,,,,,,,,,,
-0.085247789,0.421576903,,,,,,,,,,,,,,,,,,,,,
-0.791567777,0.206382724,,,,,,,,,,,,,,,,,,,,,
0.016664693,0.285246145,,,,,,,,,,,,,,,,,,,,,
-0.149203981,0.019921756,,,,,,,,,,,,,,,,,,,,,
-0.018446538,0.186471099,,,,,,,,,,,,,,,,,,,,,
-0.089645905,0.207311122,,,,,,,,,,,,,,,,,,,,,
0.447428039,0.114926522,,,,,,,,,,,,,,,,,,,,,
-0.43687729,0.125719418,,,,,,,,,,,,,,,,,,,,,
-0.568686812,0.249291549,,,,,,,,,,,,,,,,,,,,,
0.066292778,0.011784255,,,,,,,,,,,,,,,,,,,,,
-0.018557548,0.117325305,,,,,,,,,,,,,,,,,,,,,
-0.009721995,0.110740047,,,,,,,,,,,,,,,,,,,,,
-0.83875611,0.312936797,,,,,,,,,,,,,,,,,,,,,
-0.156992905,0.196303725,,,,,,,,,,,,,,,,,,,,,
0.181055253,0.103600505,,,,,,,,,,,,,,,,,,,,,
-0.016040922,0.016442269,,,,,,,,,,,,,,,,,,,,,
-0.066864886,0.124915416,,,,,,,,,,,,,,,,,,,,,
-0.695363929,0.157880731,,,,,,,,,,,,,,,,,,,,,
0.176760132,0.109464266,,,,,,,,,,,,,,,,,,,,,
0.327569834,0.14802252,,,,,,,,,,,,,,,,,,,,,
-0.716495391,0.139144936,,,,,,,,,,,,,,,,,,,,,
-0.030603336,0.00342597,,,,,,,,,,,,,,,,,,,,,
0.35316832,0.061267491,,,,,,,,,,,,,,,,,,,,,
-0.121176776,0.190925254,,,,,,,,,,,,,,,,,,,,,
0.479359384,0.243939759,,,,,,,,,,,,,,,,,,,,,
-0.32230656,0.33863888,,,,,,,,,,,,,,,,,,,,,
1.903482837,1.122997124,,,,,,,,,,,,,,,,,,,,,
-0.128538117,0.028374129,,,,,,,,,,,,,,,,,,,,,
0.10125959,0.180224374,,,,,,,,,,,,,,,,,,,,,
-0.06162406,0.141914781,,,,,,,,,,,,,,,,,,,,,
0.410403905,0.121805817,,,,,,,,,,,,,,,,,,,,,
-0.816309498,0.230695572,,,,,,,,,,,,,,,,,,,,,
-0.531041386,0.192613324,,,,,,,,,,,,,,,,,,,,,
-0.104055968,0.015023436,,,,,,,,,,,,,,,,,,,,,
0.440384627,0.170713714,,,,,,,,,,,,,,,,,,,,,
-0.688063876,0.195475987,,,,,,,,,,,,,,,,,,,,,
0.452131034,0.296736668,,,,,,,,,,,,,,,,,,,,,
0.075452608,0.697140787,,,,,,,,,,,,,,,,,,,,,
0.031939245,0.295611918,,,,,,,,,,,,,,,,,,,,,
0.651635146,0.32859949,,,,,,,,,,,,,,,,,,,,,
-0.223217332,0.212086827,,,,,,,,,,,,,,,,,,,,,
-0.639761165,0.293484498,,,,,,,,,,,,,,,,,,,,,
0.67508562,0.377128865,,,,,,,,,,,,,,,,,,,,,
0.063552592,1.460447409,,,,,,,,,,,,,,,,,,,,,
-2.15401588,5.997252377,,,,,,,,,,,,,,,,,,,,,
-0.470844276,0.569337502,,,,,,,,,,,,,,,,,,,,,
-0.231262205,0.736734751,,,,,,,,,,,,,,,,,,,,,
0.557745119,0.441274325,,,,,,,,,,,,,,,,,,,,,
0.420772516,0.481404966,,,,,,,,,,,,,,,,,,,,,
-0.170978669,0.932189574,,,,,,,,,,,,,,,,,,,,,
0.301265994,0.354291248,,,,,,,,,,,,,,,,,,,,,
-0.082645375,0.015118164,,,,,,,,,,,,,,,,,,,,,
0.153558133,0.140842839,,,,,,,,,,,,,,,,,,,,,
-0.728572786,0.360342027,,,,,,,,,,,,,,,,,,,,,
0.300537674,0.38651898,,,,,,,,,,,,,,,,,,,,,
-0.299633805,0.281573568,,,,,,,,,,,,,,,,,,,,,
-0.125716215,0.759801877,,,,,,,,,,,,,,,,,,,,,
-0.052503894,0.008309928,,,,,,,,,,,,,,,,,,,,,
0.115833972,0.143156691,,,,,,,,,,,,,,,,,,,,,
0.029841704,0.250853379,,,,,,,,,,,,,,,,,,,,,
0.315054718,0.179729012,,,,,,,,,,,,,,,,,,,,,
0.101796767,0.344350286,,,,,,,,,,,,,,,,,,,,,
-0.693000962,0.255199261,,,,,,,,,,,,,,,,,,,,,
0.238167581,0.044449238,,,,,,,,,,,,,,,,,,,,,
0.112095474,0.133069653,,,,,,,,,,,,,,,,,,,,,
-0.495433883,0.146817867,,,,,,,,,,,,,,,,,,,,,
0.025420113,0.226378679,,,,,,,,,,,,,,,,,,,,,
0.142414632,0.285789817,,,,,,,,,,,,,,,,,,,,,
-0.514373572,0.19989916,,,,,,,,,,,,,,,,,,,,,
-0.058329234,0.008321915,,,,,,,,,,,,,,,,,,,,,
0.183076,0.094142246,,,,,,,,,,,,,,,,,,,,,
-0.018201509,0.114954159,,,,,,,,,,,,,,,,,,,,,
0.725488577,0.297109321,,,,,,,,,,,,,,,,,,,,,
0.139054452,0.167453785,,,,,,,,,,,,,,,,,,,,,
0.80970647,0.21594974,,,,,,,,,,,,,,,,,,,,,
-0.049239695,0.011794341,,,,,,,,,,,,,,,,,,,,,
-0.001790991,0.09099076,,,,,,,,,,,,,,,,,,,,,
0.454775697,0.10513585,,,,,,,,,,,,,,,,,,,,,
-0.605333596,0.10104093,,,,,,,,,,,,,,,,,,,,,
-0.13821082,0.108525771,,,,,,,,,,,,,,,,,,,,,
-0.443743106,0.371827071,,,,,,,,,,,,,,,,,,,,,
0.013530396,0.008367132,,,,,,,,,,,,,,,,,,,,,
-0.017138811,0.073658573,,,,,,,,,,,,,,,,,,,,,
0.293659512,0.08900836,,,,,,,,,,,,,,,,,,,,,
0.604415675,0.139602547,,,,,,,,,,,,,,,,,,,,,
-0.419295339,0.111563427,,,,,,,,,,,,,,,,,,,,,
0.214346974,0.23037176,,,,,,,,,,,,,,,,,,,,,
0.01791617,0.008501098,,,,,,,,,,,,,,,,,,,,,
0.158418356,0.073274026,,,,,,,,,,,,,,,,,,,,,
0.838024826,0.2948952,,,,,,,,,,,,,,,,,,,,,
0.203767103,0.229256377,,,,,,,,,,,,,,,,,,,,,
0.42920795,0.219402783,,,,,,,,,,,,,,,,,,,,,
-0.228504981,0.1467482,,,,,,,,,,,,,,,,,,,,,
-0.211324037,0.024813731,,,,,,,,,,,,,,,,,,,,,
0.172452718,0.103850057,,,,,,,,,,,,,,,,,,,,,
-0.137938374,0.109259843,,,,,,,,,,,,,,,,,,,,,
-0.360776015,0.137075895,,,,,,,,,,,,,,,,,,,,,
0.227077277,0.074462583,,,,,,,,,,,,,,,,,,,,,
-0.811327387,0.41451475,,,,,,,,,,,,,,,,,,,,,
0.018756113,0.025927125,,,,,,,,,,,,,,,,,,,,,
-0.062534061,0.093639321,,,,,,,,,,,,,,,,,,,,,
-0.363470736,0.111700615,,,,,,,,,,,,,,,,,,,,,
0.057383665,0.137035412,,,,,,,,,,,,,,,,,,,,,
0.378444358,0.210091544,,,,,,,,,,,,,,,,,,,,,
-0.399062823,0.55307057,,,,,,,,,,,,,,,,,,,,,
0.036751689,0.00192763,,,,,,,,,,,,,,,,,,,,,
-0.068135772,0.081550799,,,,,,,,,,,,,,,,,,,,,
0.851046166,0.334405539,,,,,,,,,,,,,,,,,,,,,
-0.067604233,0.129822394,,,,,,,,,,,,,,,,,,,,,
0.269255711,0.282095324,,,,,,,,,,,,,,,,,,,,,
-0.325330728,0.208879389,,,,,,,,,,,,,,,,,,,,,
0.078318297,0.009327225,,,,,,,,,,,,,,,,,,,,,
-0.00177928,0.199891442,,,,,,,,,,,,,,,,,,,,,
-0.189674805,0.198116925,,,,,,,,,,,,,,,,,,,,,
0.230590244,0.166445515,,,,,,,,,,,,,,,,,,,,,
0.016005833,0.156655043,,,,,,,,,,,,,,,,,,,,,
-0.856343161,0.167160307,,,,,,,,,,,,,,,,,,,,,
0.060963039,0.005780358,,,,,,,,,,,,,,,,,,,,,
0.173719978,0.082591851,,,,,,,,,,,,,,,,,,,,,
-0.21585223,0.110870713,,,,,,,,,,,,,,,,,,,,,
0.322263281,0.317054954,,,,,,,,,,,,,,,,,,,,,
0.170557837,0.142832937,,,,,,,,,,,,,,,,,,,,,
0.139088281,0.127621116,,,,,,,,,,,,,,,,,,,,,
0.121098808,0.006557481,,,,,,,,,,,,,,,,,,,,,
0.112952656,0.104846519,,,,,,,,,,,,,,,,,,,,,
-0.293764399,0.117355759,,,,,,,,,,,,,,,,,,,,,
0.056148983,0.116566587,,,,,,,,,,,,,,,,,,,,,
-0.041885937,0.14458923,,,,,,,,,,,,,,,,,,,,,
0.183455243,0.273024968,,,,,,,,,,,,,,,,,,,,,
-0.056959774,0.011404103,,,,,,,,,,,,,,,,,,,,,
-0.211212142,0.07829783,,,,,,,,,,,,,,,,,,,,,
0,0.364906687,,,,,,,,,,,,,,,,,,,,,
-0.028552309,0.151464598,,,,,,,,,,,,,,,,,,,,,
-0.573662397,0.168977811,,,,,,,,,,,,,,,,,,,,,
0.491529069,0.318005353,,,,,,,,,,,,,,,,,,,,,
-0.019650577,0.023497344,,,,,,,,,,,,,,,,,,,,,
-0.483546946,0.071881104,,,,,,,,,,,,,,,,,,,,,
-0.749627347,0.179861082,,,,,,,,,,,,,,,,,,,,,
-0.425964501,0.249883684,,,,,,,,,,,,,,,,,,,,,
0.340916633,0.254164688,,,,,,,,,,,,,,,,,,,,,
-0.710343805,0.193047943,,,,,,,,,,,,,,,,,,,,,
-0.037382667,0.00317876,,,,,,,,,,,,,,,,,,,,,
0.412259133,0.10099289,,,,,,,,,,,,,,,,,,,,,
-0.330217944,0.146209051,,,,,,,,,,,,,,,,,,,,,
-0.001822406,0.142908622,,,,,,,,,,,,,,,,,,,,,
-0.411803154,0.497636148,,,,,,,,,,,,,,,,,,,,,
-0.43555873,0.125088017,,,,,,,,,,,,,,,,,,,,,
-0.016542749,0.005387359,,,,,,,,,,,,,,,,,,,,,
-0.065278655,0.094270289,,,,,,,,,,,,,,,,,,,,,
0.12132912,0.124587079,,,,,,,,,,,,,,,,,,,,,
0.21472232,0.14998979,,,,,,,,,,,,,,,,,,,,,
-0.114644729,0.170833248,,,,,,,,,,,,,,,,,,,,,
0.780646944,0.223245729,,,,,,,,,,,,,,,,,,,,,
-0.003642257,0.009818704,,,,,,,,,,,,,,,,,,,,,
-0.102948621,0.132012734,,,,,,,,,,,,,,,,,,,,,
0.768186834,0.108864573,,,,,,,,,,,,,,,,,,,,,
0.348545673,0.203070308,,,,,,,,,,,,,,,,,,,,,
0.050465455,0.207027845,,,,,,,,,,,,,,,,,,,,,
0.34536446,0.139797832,,,,,,,,,,,,,,,,,,,,,
-0.390421683,0.273951001,,,,,,,,,,,,,,,,,,,,,
-0.410956389,0.119373136,,,,,,,,,,,,,,,,,,,,,
-0.283685562,0.12598375,,,,,,,,,,,,,,,,,,,,,
-0.89437309,2.912773577,,,,,,,,,,,,,,,,,,,,,
-0.296236729,0.42140319,,,,,,,,,,,,,,,,,,,,,
-0.328443777,0.34806665,,,,,,,,,,,,,,,,,,,,,
-0.267599425,0.029515486,,,,,,,,,,,,,,,,,,,,,
-0.714947802,0.479016927,,,,,,,,,,,,,,,,,,,,,
-0.196554309,0.338254235,,,,,,,,,,,,,,,,,,,,,
-0.169850628,0.383561542,,,,,,,,,,,,,,,,,,,,,
-0.789569091,0.391800017,,,,,,,,,,,,,,,,,,,,,
-0.333827154,0.456038297,,,,,,,,,,,,,,,,,,,,,
-0.034011035,0.008784944,,,,,,,,,,,,,,,,,,,,,
0.512715304,0.335272611,,,,,,,,,,,,,,,,,,,,,
-0.039491129,0.269483194,,,,,,,,,,,,,,,,,,,,,
-0.862338934,0.323581464,,,,,,,,,,,,,,,,,,,,,
0.172495541,0.279582804,,,,,,,,,,,,,,,,,,,,,
0.283685451,0.308314015,,,,,,,,,,,,,,,,,,,,,
0.179252095,0.027147588,,,,,,,,,,,,,,,,,,,,,
0.09233089,0.371128121,,,,,,,,,,,,,,,,,,,,,
0.26615145,0.326792614,,,,,,,,,,,,,,,,,,,,,
-0.535845897,0.568308511,,,,,,,,,,,,,,,,,,,,,
0.675690964,0.371876773,,,,,,,,,,,,,,,,,,,,,
0.010316385,0.264125361,,,,,,,,,,,,,,,,,,,,,
-0.901530785,0.732894367,,,,,,,,,,,,,,,,,,,,,
1.77176728,0.821083045,,,,,,,,,,,,,,,,,,,,,
-0.352037616,0.299816449,,,,,,,,,,,,,,,,,,,,,
0.378065243,0.172743689,,,,,,,,,,,,,,,,,,,,,
-1.291861392,1.031184324,,,,,,,,,,,,,,,,,,,,,
-0.577878007,0.267481369,,,,,,,,,,,,,,,,,,,,,
-0.131716743,0.058295731,,,,,,,,,,,,,,,,,,,,,
0.907119175,0.281891816,,,,,,,,,,,,,,,,,,,,,
-0.13822612,0.287646959,,,,,,,,,,,,,,,,,,,,,
-1.090859702,0.695388405,,,,,,,,,,,,,,,,,,,,,
-0.911668713,0.832261279,,,,,,,,,,,,,,,,,,,,,
0.302899824,0.471135395,,,,,,,,,,,,,,,,,,,,,
-0.016271913,0.026720207,,,,,,,,,,,,,,,,,,,,,
-0.421117878,0.311029192,,,,,,,,,,,,,,,,,,,,,
-0.116383656,0.234333907,,,,,,,,,,,,,,,,,,,,,
0.342990887,0.230231961,,,,,,,,,,,,,,,,,,,,,
0.110237213,0.273943476,,,,,,,,,,,,,,,,,,,,,
0.147431935,0.121343066,,,,,,,,,,,,,,,,,,,,,
-0.008610174,0.03315552,,,,,,,,,,,,,,,,,,,,,
0.014349879,0.116132681,,,,,,,,,,,,,,,,,,,,,
0.072674422,0.089073096,,,,,,,,,,,,,,,,,,,,,
-0.451243119,0.175390228,,,,,,,,,,,,,,,,,,,,,
1.444250822,0.883659542,,,,,,,,,,,,,,,,,,,,,
-0.481956077,0.582332086,,,,,,,,,,,,,,,,,,,,,
0.07605286,0.008116079,,,,,,,,,,,,,,,,,,,,,
