ticker,model,metric,horizon,value
GOLD,Simple_KAN,Pearson r,20,-0.03180900448453198
GOLD,Simple_KAN,QLIKE,20,0.6432104721219205
GOLD,Simple_KAN,R2,20,-0.3010488957465869
GOLD,Simple_KAN,RMSE,20,0.7586855283296645
SP500,Simple_KAN,MAE,1,0.6228964788521429
SP500,Simple_KAN,Pearson r,1,0.6107039200235169
SP500,Simple_KAN,QLIKE,1,0.8229470882545274
SP500,Simple_KAN,R2,1,0.3288670241201711
SP500,Simple_KAN,RMSE,1,2.3197838010539713
SP500,Simple_KAN,MAE,5,0.8124871521236212
SP500,Simple_KAN,Pearson r,5,0.18920903681870244
SP500,Simple_KAN,QLIKE,5,1.149605497493391
SP500,Simple_KAN,R2,5,0.03523202500399791
SP500,Simple_KAN,RMSE,5,2.7814906055661557
SP500,Simple_KAN,MAE,10,0.8886298538208768
SP500,Simple_KAN,Pearson r,10,0.11271233051799798
SP500,Simple_KAN,QLIKE,10,1.308650287254016
SP500,Simple_KAN,R2,10,0.0022563846897012407
SP500,Simple_KAN,RMSE,10,2.828818226174096
SP500,Simple_KAN,MAE,20,0.7349009915344995
SP500,Simple_KAN,Pearson r,20,0.08861047443459687
SP500,Simple_KAN,QLIKE,20,1.0739331604084716
SP500,Simple_KAN,R2,20,0.0029602964401793663
SP500,Simple_KAN,RMSE,20,2.827987929417265
