ticker,model,metric,horizon,value
EURUSD,Custom_KAN_LSTM,Pearson r,10,0.3081398496152703
EURUSD,Custom_KAN_LSTM,QLIKE,10,0.5194466711285134
EURUSD,Custom_KAN_LSTM,R2,10,-0.04878319951406396
EURUSD,Custom_KAN_LSTM,RMSE,10,0.21569807211502823
EURUSD,Custom_KAN_LSTM,MAE,20,0.14013056578265548
EURUSD,Custom_KAN_LSTM,Pearson r,20,0.005337296945774877
EURUSD,Custom_KAN_LSTM,QLIKE,20,0.5960961944178435
EURUSD,Custom_KAN_LSTM,R2,20,-0.32673251168718886
EURUSD,Custom_KAN_LSTM,RMSE,20,0.24118428972924696
GOLD,Custom_KAN,MAE,1,0.30937749343522947
GOLD,Custom_KAN,Pearson r,1,0.44755197201256797
GOLD,Custom_KAN,QLIKE,1,0.5138215144237459
GOLD,Custom_KAN,R2,1,0.17315826472686113
GOLD,Custom_KAN,RMSE,1,0.595883606132062
GOLD,Custom_KAN,MAE,5,0.31118324398817193
GOLD,Custom_KAN,Pearson r,5,0.4787583606708397
GOLD,Custom_KAN,QLIKE,5,0.48800106299859675
GOLD,Custom_KAN,R2,5,0.1924014705421878
GOLD,Custom_KAN,RMSE,5,0.5899946416094293
GOLD,Custom_KAN,MAE,10,0.31790361015614776
GOLD,Custom_KAN,Pearson r,10,0.48846444607216577
GOLD,Custom_KAN,QLIKE,10,0.5096799647255694
GOLD,Custom_KAN,R2,10,0.208005253744311
GOLD,Custom_KAN,RMSE,10,0.5875532598599958
GOLD,Custom_KAN,MAE,20,0.3468145989850338
GOLD,Custom_KAN,Pearson r,20,0.4012975860922774
GOLD,Custom_KAN,QLIKE,20,0.5607889825664616
GOLD,Custom_KAN,R2,20,0.09780080126773483
GOLD,Custom_KAN,RMSE,20,0.6317804886839533
GOLD,Custom_KAN_LSTM,MAE,1,0.4080124245617209
GOLD,Custom_KAN_LSTM,Pearson r,1,0.35730862582217404
GOLD,Custom_KAN_LSTM,QLIKE,1,0.4993304786973942
GOLD,Custom_KAN_LSTM,R2,1,-0.08247278289164717
GOLD,Custom_KAN_LSTM,RMSE,1,0.6818027289970905
GOLD,Custom_KAN_LSTM,MAE,5,0.4540404909654816
GOLD,Custom_KAN_LSTM,Pearson r,5,0.314967869542653
GOLD,Custom_KAN_LSTM,QLIKE,5,0.5050729081705201
GOLD,Custom_KAN_LSTM,R2,5,-0.24077719865194247
GOLD,Custom_KAN_LSTM,RMSE,5,0.7313027551541799
GOLD,Custom_KAN_LSTM,MAE,10,0.4501570112446856
GOLD,Custom_KAN_LSTM,Pearson r,10,0.06546411807613169
GOLD,Custom_KAN_LSTM,QLIKE,10,0.5365872832020029
GOLD,Custom_KAN_LSTM,R2,10,-0.28373141320878315
GOLD,Custom_KAN_LSTM,RMSE,10,0.7480371624530511
GOLD,Custom_KAN_LSTM,MAE,20,0.4261747688534047
GOLD,Custom_KAN_LSTM,Pearson r,20,0.0082806135740978
GOLD,Custom_KAN_LSTM,QLIKE,20,0.581421142295687
GOLD,Custom_KAN_LSTM,R2,20,-0.07886021384024966
GOLD,Custom_KAN_LSTM,RMSE,20,0.6908719807765766
SP500,Custom_KAN,MAE,1,0.4847742045729371
SP500,Custom_KAN,Pearson r,1,0.6526857887916316
SP500,Custom_KAN,QLIKE,1,0.44364618579906573
SP500,Custom_KAN,R2,1,0.3702550505408385
SP500,Custom_KAN,RMSE,1,2.2471163977661135
SP500,Custom_KAN,MAE,5,0.6507537529262063
SP500,Custom_KAN,Pearson r,5,0.3442696281122097
SP500,Custom_KAN,QLIKE,5,0.6697573338331769
SP500,Custom_KAN,R2,5,0.019754559875728495
SP500,Custom_KAN,RMSE,5,2.8037131166501514
SP500,Custom_KAN,MAE,10,0.7256417472923713
SP500,Custom_KAN,Pearson r,10,0.23661690918359252
SP500,Custom_KAN,QLIKE,10,0.7923341841397586
SP500,Custom_KAN,R2,10,-0.20200007846733992
SP500,Custom_KAN,RMSE,10,3.1049013833778507
SP500,Custom_KAN,MAE,20,0.7255834706692146
SP500,Custom_KAN,Pearson r,20,0.16625963846267847
SP500,Custom_KAN,QLIKE,20,0.8433258930475317
SP500,Custom_KAN,R2,20,-0.10688996971884857
SP500,Custom_KAN,RMSE,20,2.9797069300591006
SP500,Custom_KAN_LSTM,MAE,1,0.581925073775178
SP500,Custom_KAN_LSTM,Pearson r,1,0.47143322383307396
SP500,Custom_KAN_LSTM,QLIKE,1,0.6168829387943331
